Source,Target
191661,314246
191661,351079
191661,365417
191661,377027
191661,386438
191661,389677
191661,396200
191661,405470
191661,411844
191661,415211
191661,435752
192582,2271
192582,2645
192582,4807
192582,6059
192582,9036
192582,16443
192582,17218
192582,23364
192582,27420
192582,27663
192582,28423
192582,30010
192582,30436
192582,31615
192582,33034
192582,36021
192582,43425
192582,46560
192582,49428
192582,56576
192582,56824
192582,66524
192582,66544
192582,66700
192582,68255
192582,75021
192582,75376
192582,82905
192582,93088
192582,94214
192582,95647
192582,103900
192582,107489
192582,206900
192582,346240
193592,5856
193592,7455
193592,9030
193592,9141
193592,17300
193592,21364
193592,22915
193592,33661
193592,41350
193592,41406
193592,44112
193592,105229
193592,106377
193592,120800
193592,137349
193592,145498
193592,165847
193592,181298
193592,190526
193592,221398
193592,270986
193592,273247
193592,278053
193592,293255
193592,293947
193592,294932
193592,299543
193592,306519
193592,361351
193592,386438
193592,405470
195139,41549
195139,119724
195139,125662
195139,129782
195139,196343
195139,238951
195139,282661
195139,302254
195139,329726
195139,348018
195139,349696
195139,386166
195139,390971
195139,400536
195185,1876
195185,5573
195185,6059
195185,6098
195185,6805
195185,19700
195185,27663
195185,27852
195185,41959
195185,42390
195185,42953
195185,68695
195185,227551
195185,281748
195185,304879
195185,319310
195412,0
195559,1526
195559,2977
195559,4094
195559,9030
195559,9642
195559,10572
195559,13121
195559,13975
195559,17703
195559,31043
195559,33219
195559,38328
195559,50301
195559,50449
195559,57555
195559,78205
195559,79286
195559,83570
195559,84915
195559,104498
195559,106377
195559,107175
195559,107567
195559,127656
195559,129771
195559,130725
195559,143812
195559,158034
195559,159351
195559,169518
195559,170043
195559,180850
195559,191246
195559,196484
195559,232910
195745,703
195745,797
195745,1383
195745,1595
195745,1845
195745,1940
195745,1987
195745,2014
195745,2271
195745,2548
195745,2645
195745,2977
195745,2984
195745,3930
195745,4154
195745,4807
195745,6059
195745,7200
195745,9141
195745,10294
195745,11981
195745,12456
195745,13027
195745,17218
195745,19458
195745,20627
195745,20634
195745,21340
195745,21364
195745,23364
195745,23884
195745,27420
195745,27663
195745,28423
195745,30010
195745,30043
195745,31483
195745,33070
195745,36502
195745,38476
195745,39089
195745,39585
195745,41350
195745,41509
195745,41738
195745,42014
195745,42892
195745,42968
195745,45848
195745,50199
195745,54257
195745,54380
195745,55119
195745,55273
195745,56151
195745,66524
195745,66544
195745,75376
195745,75769
195745,87083
195745,94214
195745,95186
195745,97980
195745,104236
195745,106377
195745,107175
195745,107375
195745,116609
195745,142115
195745,150892
195745,160034
195745,176965
195745,181200
195745,181627
195745,181919
195745,185261
195745,190398
195745,211495
195745,214034
195745,249114
195745,259564
195745,268678
196343,2942
196343,72686
196343,104863
196343,195139
196343,207813
196343,282661
196343,302254
196343,329726
196343,348018
196343,390971
196484,703
196484,5152
196484,6098
196484,18285
196484,38328
196484,78205
196484,79286
196484,83600
196484,96819
196484,116553
196484,172670
196484,176235
196484,191246
196484,282052
198559,2942
198559,93663
198559,104863
199314,779
199314,4194
199314,9129
199314,9642
199314,21302
199314,21376
199314,59369
199314,60625
199314,72686
199314,93663
199533,1640
199533,1828
199533,2635
199533,2853
199533,3140
199533,3504
199533,4920
199533,6059
199533,7135
199533,9030
199533,11666
199533,12745
199533,50301
199533,50449
199533,57764
199533,77538
199533,82595
199533,92349
199533,96819
199533,105761
199533,144697
199533,158326
199533,207788
199533,219544
199533,228219
199533,236939
199533,259564
199533,287971
199533,299311
199533,312583
199533,321159
199533,355314
200332,0
200625,712
200625,1206
200625,1530
200625,1640
200625,1917
200625,2506
200625,2746
200625,2853
200625,3930
200625,5152
200625,6011
200625,6098
200625,7200
200625,7669
200625,7679
200625,9269
200625,12721
200625,15682
200625,17044
200625,17219
200625,18100
200625,18888
200625,19468
200625,19700
200625,19969
200625,20407
200625,27276
200625,28423
200625,33706
200625,34094
200625,34978
200625,36278
200625,36412
200625,38258
200625,40337
200625,44632
200625,45848
200625,45917
200625,46578
200625,48148
200625,48555
200625,49926
200625,49980
200625,50261
200625,50328
200625,50666
200625,51960
200625,52059
200625,53092
200625,55219
200625,55273
200625,55286
200625,55675
200625,56036
200625,56151
200625,58043
200625,59004
200625,59125
200625,59899
200625,62788
200625,64855
200625,66524
200625,67840
200625,68013
200625,68446
200625,69957
200625,71468
200625,72942
200625,74271
200625,75287
200625,75418
200625,81374
200625,82583
200625,83194
200625,86922
200625,94214
200625,94424
200625,95647
200625,95758
200625,98311
200625,100324
200625,101422
200625,102367
200625,104912
200625,109626
200625,117119
200625,117897
200625,118050
200625,120128
200625,120549
200625,121719
200625,131760
200625,134161
200625,147303
200625,148793
200625,163243
200625,163941
200625,164103
200625,170296
200625,177860
200625,180654
200625,182152
200625,187944
200625,191340
200625,200332
200625,206400
200625,220198
200625,226705
200625,231414
200625,241297
200625,243021
200625,257851
200625,264585
200625,278747
200625,300453
200625,321075
200625,340909
200625,351665
200625,352649
200625,379792
200832,41
200832,1940
200832,7337
200832,18203
200832,20350
200832,31615
200832,33661
200832,35619
200832,39140
200832,39938
200832,50261
200832,53022
200832,58267
200832,68682
200832,68695
200832,90804
200832,103900
200832,106627
200832,113900
200832,115732
200832,138061
200832,163941
200832,222640
200832,256888
200832,284186
200832,368386
203554,1828
203554,5152
203554,22116
203554,27276
203554,44421
203554,135685
203554,135695
203554,371413
204445,0
206399,2548
206399,8304
206399,41549
206399,218416
206400,12
206400,268
206400,1110
206400,1206
206400,1244
206400,1344
206400,1530
206400,1640
206400,1828
206400,2023
206400,2275
206400,2398
206400,2703
206400,2853
206400,3140
206400,3504
206400,3689
206400,4920
206400,5689
206400,6011
206400,6098
206400,9554
206400,9624
206400,9986
206400,10815
206400,11242
206400,13027
206400,13304
206400,17044
206400,18100
206400,18285
206400,20115
206400,21376
206400,22656
206400,25029
206400,25765
206400,25999
206400,27151
206400,33706
206400,40588
206400,45917
206400,54016
206400,55273
206400,55286
206400,56036
206400,56663
206400,62417
206400,67840
206400,68255
206400,72408
206400,83194
206400,87593
206400,92454
206400,95617
206400,104006
206400,118050
206400,137840
206400,146812
206400,172670
206400,220198
206672,160653
206672,269707
206900,17669
206900,20350
206900,36021
206900,50261
206900,50328
206900,50911
206900,115732
206900,117897
206900,163941
207344,5856
207344,33219
207344,120800
207344,285199
207788,703
207788,1344
207788,2977
207788,3930
207788,4885
207788,4920
207788,6059
207788,6098
207788,8430
207788,9030
207788,10815
207788,11666
207788,11981
207788,13204
207788,19700
207788,21360
207788,21364
207788,22116
207788,24858
207788,26010
207788,31483
207788,41630
207788,42977
207788,44112
207788,50301
207788,51690
207788,57764
207788,82595
207788,92349
207788,96819
207788,105761
207788,107023
207788,115530
207788,158326
207788,160034
207788,163053
207788,165084
207788,173207
207788,181627
207788,199533
207788,227065
207788,228219
207788,236939
207788,242833
207788,259564
207788,264773
207788,294197
207788,299311
207788,299408
207788,310134
207788,312583
207788,321159
207788,367022
207813,2645
207813,5915
207813,8304
207813,157836
207813,187161
210030,14279
210030,27420
210030,30010
210030,30043
210030,42892
210030,286196
210220,703
210220,1940
210220,2548
210220,2571
210220,2853
210220,3504
210220,3930
210220,5152
210220,5915
210220,6059
210220,6098
210220,6189
210220,7722
210220,8430
210220,10294
210220,13975
210220,14887
210220,16909
210220,20634
210220,22116
210220,28423
210220,28595
210220,33661
210220,33706
210220,36412
210220,41549
210220,42160
210220,51632
210220,53401
210220,54230
210220,66544
210220,75376
210220,79926
210220,89092
210220,96484
210220,129782
210220,135842
210220,157836
210220,170606
210220,200332
210220,206399
210220,207813
210220,218416
210220,274770
210220,302254
210220,348018
210259,1344
210259,2571
210259,2853
210259,87128
210259,96819
210259,125266
210518,2164
210518,2925
210518,2977
210518,11981
210518,13204
210518,17300
210518,41350
210518,116609
210518,125266
210518,220908
210518,242833
210518,269707
210927,779
210927,2703
210927,9129
210927,9642
210927,19409
210927,21376
210927,23406
210927,33661
210927,60625
210927,72686
210927,73069
210927,80652
210927,86345
210927,93663
210927,112484
210927,135669
210927,158034
210927,198559
210927,250010
211495,2645
211495,2977
211495,2984
211495,9030
211495,9141
211495,10294
211495,11981
211495,16443
211495,19969
211495,23364
211495,27420
211495,28423
211495,31483
211495,33070
211495,36502
211495,38476
211495,39585
211495,41738
211495,42892
211495,42968
211495,43425
211495,44112
211495,54380
211495,56151
211495,66544
211495,82595
211495,94214
211495,95186
211495,116609
211495,142115
211495,160034
211495,181627
211495,190398
211495,195745
211495,207788
211495,211850
211495,214034
211495,244117
211495,259564
211495,268678
211495,367022
211850,797
211850,1383
211850,2645
211850,2977
211850,3988
211850,8554
211850,8598
211850,9030
211850,10294
211850,11981
211850,13027
211850,16443
211850,17218
211850,17300
211850,23364
211850,26577
211850,27420
211850,28423
211850,30436
211850,31483
211850,33034
211850,33070
211850,36502
211850,38328
211850,38476
211850,39089
211850,39585
211850,41509
211850,42892
211850,42968
211850,45848
211850,50301
211850,54380
211850,56151
211850,56576
211850,56824
211850,66544
211850,75376
211850,75769
211850,78205
211850,82595
211850,92349
211850,93368
211850,94214
211850,95186
211850,99843
211850,103900
211850,104476
211850,106377
211850,111650
211850,116609
211850,127758
211850,132451
211850,142115
211850,143812
211850,160034
211850,180046
211850,181298
211850,181627
211850,185261
211850,192582
211850,195745
211850,210259
211850,211495
211850,214034
211850,244117
211850,259564
211850,268678
211850,287423
211850,299311
213394,1383
213394,2635
213394,5856
213394,8772
213394,9030
213394,9141
213394,21360
213394,26010
213394,31483
213394,41350
213394,41406
213394,50301
213394,63869
213394,105229
213394,106377
213394,115530
213394,120800
213394,137349
213394,145498
213394,162416
213394,172884
213394,182128
213394,221398
213394,245446
213394,246239
213394,278053
213394,292003
213394,300496
213394,306519
213394,312559
213394,326577
213394,376384
213667,1640
213667,1828
213667,2853
213667,4920
213667,5152
213667,13121
213667,13304
213667,18100
213667,22656
213667,34978
213667,38361
213667,40588
213667,54016
213667,55219
213667,55286
213667,56036
213667,62788
213667,65197
213667,68255
213667,71468
213667,83194
213667,98311
213667,117119
213667,118050
213667,147303
213667,206400
213667,220198
213667,314887
213973,1640
213973,2703
213973,7200
213973,27852
213973,34094
213973,46578
213973,52059
213973,55286
213973,74271
213973,83326
213973,118050
213973,173207
213973,213667
213973,262035
213973,299330
214034,2984
214034,11981
214034,36502
214034,38476
214034,41350
214034,95186
214034,106377
214034,116609
214034,142115
214034,143812
215530,2635
215530,9030
215530,123383
215530,293947
215530,361351
215676,1640
215676,1828
215676,5139
215676,5152
215676,6098
215676,14413
215676,20115
215676,20350
215676,24030
215676,25999
215676,27852
215676,41959
215676,50261
215676,62988
215676,64893
215676,75021
215676,86732
215676,92454
215676,97985
215676,106627
215676,115732
215676,148793
215676,163941
215676,222640
218028,2571
218028,3751
218028,17044
218028,18888
218028,20407
218028,29302
218028,31043
218028,34978
218028,50895
218028,54016
218028,56036
218028,62417
218028,160960
218028,424624
218416,1640
218416,1828
218416,2548
218416,2853
218416,3504
218416,3930
218416,4920
218416,6098
218416,6654
218416,7722
218416,8304
218416,22116
218416,27852
218416,28595
218416,34094
218416,41549
218416,50445
218416,51632
218416,63486
218416,173207
218416,206399
218809,5856
218809,8772
218809,92967
218809,120800
218809,137349
218809,145498
218809,182128
218809,191661
218809,243069
218809,245446
218809,246239
218809,257948
218809,278053
218809,285199
218809,285607
218809,294874
218809,312559
218809,314246
218809,351079
218809,365417
218809,377027
218809,389677
218809,396200
218809,405470
218809,411844
219147,703
219147,1206
219147,1344
219147,1828
219147,1940
219147,2548
219147,3504
219147,3930
219147,4885
219147,5152
219147,5689
219147,6059
219147,6098
219147,6894
219147,19700
219147,20115
219147,22116
219147,27852
219147,33706
219147,34094
219147,36412
219147,42390
219147,42953
219147,62601
219147,101393
219147,102731
219147,135685
219147,160960
219147,227551
219147,304879
219147,371413
219544,41630
219544,242833
220198,712
220198,1828
220198,3930
220198,6059
220198,6098
220198,8430
220198,9269
220198,17044
220198,17219
220198,18100
220198,34978
220198,40588
220198,55219
220198,55286
220198,56036
220198,70151
220198,71468
220198,83194
220198,121719
220198,273607
220433,21376
220433,199314
220908,2925
220908,16145
220908,72686
220908,210518
220908,269707
221131,797
221131,2548
221131,2645
221131,4807
221131,7200
221131,8155
221131,10294
221131,12721
221131,23364
221131,27420
221131,27663
221131,28423
221131,32280
221131,33070
221131,33923
221131,39585
221131,41738
221131,42892
221131,44632
221131,45848
221131,49428
221131,50261
221131,53092
221131,54380
221131,55119
221131,56151
221131,56576
221131,62788
221131,66524
221131,66700
221131,69957
221131,75376
221131,76112
221131,78141
221131,80383
221131,87083
221131,90381
221131,97980
221131,98758
221131,104912
221131,117119
221131,117897
221131,119513
221131,120549
221131,130395
221131,148679
221131,159919
221131,163243
221131,181919
221131,191340
221131,249114
221131,307623
221398,5856
221398,6722
221398,7455
221398,8772
221398,41350
221398,92967
221398,120800
221398,137349
221398,145498
221398,165847
221398,172884
221398,181298
221398,182128
221398,190526
221398,191661
